cycle_index,time,focus_score_ratio,full_tenengrad,full_laplacian_var,full_brenner,full_highfreq_ratio,full_local_contrast,full_edge_width,full_halo_width,full_brightness_mean,full_brightness_std,full_red_blue_ratio,full_modified_laplacian,full_dct_energy,full_smd,full_entropy,roi_tenengrad,roi_laplacian_var,roi_brenner,roi_highfreq_ratio,roi_local_contrast,roi_edge_width,roi_halo_width,roi_brightness_mean,roi_brightness_std,roi_red_blue_ratio,roi_modified_laplacian,roi_dct_energy,roi_smd,roi_entropy
173,2026-07-04 22:20:23,1.7297607997423778,23811.657843025805,41817.122219329955,1033.6646430196977,0.21498303474374858,0.31394813045032965,51.0,2.0,60.66217601539536,52.164634039188,1.9873419714044867,66.76233212075937,0.12498659417739559,6.305552537140867,7.081063276783608,37646.63855555555,85715.30177443504,1738.3538478747205,0.42062838941926345,0.31037551639204186,38.0,1.0,84.79683333333334,48.30217778590434,1.8347513967547242,116.87726666666667,0.12479310344055156,10.392335562987737,6.542363190650901
174,2026-07-04 22:20:29,1.7144522624631464,24111.50089522062,42199.12642533698,1046.37309509396,0.24010535962462629,0.33930290310834893,51.0,2.0,56.10242765155821,49.74590849137778,1.9422806471562588,67.22010247332608,0.14348523468958505,6.350250753626126,7.0174656734633,39230.580466666666,87364.22240433333,1796.7657997762863,0.3946198898249495,0.34652210900279734,120.0,3.0,78.34301111111111,50.58316671076224,1.6072415450674988,118.52377777777778,0.14284866194652202,10.498467112597547,6.545829694880744
175,2026-07-04 22:20:34,1.7110088061742743,23892.449825015832,42005.652248905026,1037.7606266083371,0.23751200437621664,0.3291750155519129,51.0,2.0,57.26329230069669,49.8257975439835,2.0101831506595635,66.88324983354174,0.13854970264584587,6.311720714758213,6.967578270803278,36706.04591111111,84784.25112362667,1704.3470805369127,0.42130354805017284,0.2929181219650068,31.0,1.0,88.34748888888889,47.81628948758976,1.8671498063449268,116.276,0.11480897221186581,10.347558528428094,6.546235243091844
176,2026-07-04 22:20:40,1.7266178954662057,24031.49125688163,42144.10094813151,1042.7426960311582,0.238265743603795,0.3386877892432831,51.0,2.0,55.68603131039187,49.84840583768661,2.0131655972783067,66.79435097520178,0.14375182755695862,6.29851486978156,6.966552326319492,38682.669022222224,86779.06226531554,1777.014312080537,0.4022889444791241,0.33794687270409635,38.0,1.0,79.76057777777778,49.86956575017089,1.7256800512717132,117.85688888888889,0.13809682507639323,10.455919732441473,6.536884678183679
177,2026-07-04 22:20:45,1.7373109626833823,24412.539204979134,42582.11397262611,1056.2807848073057,0.24619292136387824,0.3555577893603564,51.0,2.0,53.51538419377365,49.31744625959462,1.914958551928221,67.1060866882115,0.1544739933267865,6.306491233675009,6.9608397435477105,40843.01344444444,89074.11031674025,1856.9808389261746,0.37827836178911795,0.3849012412505359,121.0,3.0,72.61268888888888,52.47547904702082,1.5464283369031928,120.00795555555555,0.1613654342966493,10.603054626532888,6.457152424921794
178,2026-07-04 22:20:51,1.7188137903123686,23955.131319323773,42035.042200219985,1040.1053749653693,0.23104043489437312,0.3297812602138292,51.0,2.0,57.47321240073404,50.58846962571264,2.007844494207107,66.98180733065918,0.1365296228567518,6.327660258900321,6.989336255842126,36296.56117777778,84434.64789332097,1689.5398434004474,0.43750566484133313,0.28536519628397045,31.0,1.0,90.20453333333333,46.70485258519123,1.9163089299848475,115.81948888888888,0.11079826295964264,10.323210702341138,6.349075549484229
179,2026-07-04 22:20:57,1.7126481865367709,23875.433686684963,41958.588965810515,1034.3587992240887,0.21722404171637985,0.32735632152207145,51.0,2.0,58.338487787647985,51.94545997953009,1.9396248420670283,67.06763077122952,0.13182908108774727,6.31774155886873,7.089645531085754,38276.76177777778,86424.5505414321,1761.8595357941836,0.4053268120661724,0.327888347594973,58.0,1.0,81.4421888888889,49.447497095268055,1.7008066878394166,117.75668888888889,0.13360036253198984,10.45530657748049,6.653329937376348
180,2026-07-04 22:21:02,1.7291706375096816,24231.95618899914,42325.88397282167,1049.122489486309,0.22328072983413663,0.3382749916000967,51.0,2.0,56.641574776296345,51.552792618896866,1.8987488105226875,66.99126094158534,0.13893747893733985,6.305575353366958,7.034094073503894,39586.70862222222,87731.80079955555,1809.3933892617451,0.39258358596041953,0.3549141775582451,38.0,4.0,76.91446666666667,50.91081216362591,1.6413226157207017,118.38515555555556,0.14720735286545922,10.473500557413601,6.590849151066366
181,2026-07-04 22:21:08,1.721022082218091,23999.836544083017,42053.33451637563,1041.9659354297178,0.2261924169556074,0.32537951341733906,51.0,2.0,58.06193160595677,51.147412562954926,2.0148035664255763,67.0976196469461,0.13433915422468862,6.331050563185083,7.011947047866719,36743.927266666666,84751.05218220987,1704.8876342281878,0.4299808969373034,0.2947082985894301,35.0,1.0,87.87726666666667,47.34836314049773,1.8892364204108176,116.1750888888889,0.1163579568275457,10.340434782608696,6.5122084145456895
182,2026-07-04 22:21:14,1.383177297652942,13401.3242748916,31951.527205158567,646.2652788986816,0.5529208495130623,0.05630361792557184,90.0,5.0,175.07506962827028,25.74031178462673,0.9971439781807042,47.11554435909512,0.014226052050380522,4.304619342162168,1.2414619605073167,27413.48706666667,72551.51022748445,1357.96201901566,0.5868895863551272,0.12527552051519833,97.0,5.0,170.2631888888889,35.91320011806072,0.9550727079648501,105.11831111111111,0.03011370185492509,9.549799331103678,2.446247482698084
183,2026-07-04 22:21:20,1.7221263374271598,24240.157855205678,42339.46388179738,1049.6964343442673,0.24259932015685523,0.34683207838131086,51.0,2.0,54.761836805950274,49.54030860239517,1.9703541413429049,66.99038805073323,0.14912589461847084,6.3079823990343336,6.929855245383323,38459.90711111111,86554.27213333333,1768.9621476510067,0.40021820250343065,0.33118489282553054,38.0,1.0,81.27818888888889,49.90070718545745,1.740031299408767,117.80771111111112,0.13355817234176284,10.456588628762542,6.541341605230052
184,2026-07-04 22:21:25,1.7300519936592214,24031.059238839178,42184.8114285999,1042.968075749325,0.23704189309454832,0.3363704382934401,51.0,2.0,56.078695170274614,49.95419777945609,2.0313238967952034,66.9410331779723,0.14272026362209497,6.310288377166996,6.947117837680315,37769.752911111114,85909.62761628395,1743.4076733780762,0.41546858874832,0.31358174782768156,38.0,1.0,84.21711111111111,48.65729312114006,1.8337895119160055,117.28693333333334,0.12607504257999996,10.418606465997769,6.452496466672412
185,2026-07-04 22:21:31,1.7046554158368696,24107.879319794727,42270.584290445,1045.874652870607,0.23146558810605153,0.33280866244380053,51.0,2.0,57.37965474121831,50.55825666296087,1.9374721131940378,67.27832632314013,0.13818487980655172,6.340436495910685,7.054804946569214,38436.27282222222,86668.81124849334,1768.4519071588365,0.4049100419444935,0.3300540909915458,120.0,2.0,81.5154,49.54032528664569,1.635607850126451,117.98468888888888,0.133719149533456,10.48417502787068,6.604817860315429
186,2026-07-04 22:21:37,1.7343461583765414,23619.629754210175,41823.77116648828,1024.9203655614156,0.21974222546641067,0.3165610391661067,51.0,2.0,59.93687172158436,51.48222213896289,1.9703616291462351,66.76200935414197,0.1267266103986785,6.2941624542682355,7.110879237319754,37984.70644444445,86179.18714238223,1750.910894854586,0.4156645272645619,0.3201526060715364,120.0,5.0,82.9233111111111,48.73454520760503,1.825812024540667,117.20913333333333,0.1296709062274471,10.406014492753624,6.410891401543596
187,2026-07-04 22:21:42,1.703613659101407,23830.021002159898,41871.759020333295,1035.1174642055253,0.21406099833381065,0.31936511630796227,51.0,2.0,59.416299917176865,52.31508233786652,1.9774390282240053,66.86706278318204,0.1277878825318538,6.312387959669833,7.094692332765979,37133.45595555555,85073.65751066667,1719.8937919463087,0.41618256301668827,0.30536426451137844,38.0,1.0,85.96842222222222,48.33668083303881,1.782931114532607,117.15688888888889,0.12039011600457883,10.43730769230769,6.746975413661073
188,2026-07-04 22:21:48,1.727192515316291,24399.766223589977,42521.60964105718,1057.0574864094683,0.24372927249754642,0.34831376024839045,51.0,2.0,54.770353581694465,49.58891488539598,1.9327145298754587,67.53068312844081,0.14956652777835955,6.364769972251754,6.970630115757667,40266.15291111111,88495.91313951557,1835.3663982102908,0.3811955355893899,0.37235333917194013,121.0,3.0,74.46885555555555,51.98821797101107,1.5671541989115085,119.49146666666667,0.1545009563089449,10.567235228539577,6.599867201929851
189,2026-07-04 22:21:53,1.383177297652942,13401.3242748916,31951.527205158567,646.2652788986816,0.5529208495130623,0.05630361792557184,90.0,5.0,175.07506962827028,25.74031178462673,0.9971439781807042,47.11554435909512,0.014226052050380522,4.304619342162168,1.2414619605073167,27413.48706666667,72551.51022748445,1357.96201901566,0.5868895863551272,0.12527552051519833,97.0,5.0,170.2631888888889,35.91320011806072,0.9550727079648501,105.11831111111111,0.03011370185492509,9.549799331103678,2.446247482698084
190,2026-07-04 22:21:59,1.7250441352999908,23889.169426084416,42050.82413241088,1038.1705567971644,0.23896889424272771,0.3366206290993798,51.0,2.0,55.85927882975786,49.69934127483697,2.003348188487757,66.86571284732936,0.14261056397254362,6.303070130176065,6.999906708895352,39002.99937777778,87245.0777804721,1788.2673937360178,0.4014053384325504,0.3457279602360258,120.0,2.0,78.29645555555555,50.00802905193461,1.6750844912418743,118.3312,0.14330813765861647,10.48644370122631,6.402573481793189
191,2026-07-04 22:22:05,1.7162851999578679,24254.80259065885,42375.00511085787,1050.8993368668284,0.2437973595641445,0.34332427289021356,51.0,2.0,55.363975185540056,49.45021853338201,1.9464269209887153,66.98803124543255,0.1474223009994587,6.308371752670212,6.963374142976084,38888.81913333333,87130.08952805877,1785.0319630872482,0.3965413272617412,0.3397510042095741,120.0,2.0,79.44482222222223,50.31734315402102,1.658510893676098,118.18222222222222,0.1392626698428454,10.473695652173912,6.538735768033819
192,2026-07-04 22:22:10,1.707659385065731,23817.439549263523,41862.61832134688,1034.8099852915493,0.22438761106032248,0.3178370316548377,51.0,2.0,59.83325957743963,51.14940619202665,2.0115153857447003,67.0104949900125,0.1288600526864027,6.336040740973523,7.058591169375442,36449.69257777778,84442.16883550618,1694.6817561521252,0.4171901655608452,0.288284827571819,31.0,1.0,89.43794444444444,47.85765205501765,1.8993959064155934,115.87942222222222,0.11192348547178724,10.3288127090301,6.508083371544972
193,2026-07-04 22:22:16,1.7265096857548428,23508.931973382918,41664.902281275856,1021.0231628036746,0.21676905479058517,0.3152921552452757,51.0,2.0,60.156325616707534,51.729572570032964,1.9393968490930868,66.64428479789532,0.1252131933132406,6.294922483817707,7.133342729644577,39868.36031111111,88008.29400262913,1819.49951901566,0.39048589930135186,0.36424222658190153,121.0,3.0,75.42154444444445,51.14976789621741,1.5938117622172197,118.76804444444444,0.15195865579928372,10.514659977703456,6.547437595009604
194,2026-07-04 22:22:21,1.7190492158770057,24159.10457638404,42251.895451913464,1047.3481545083098,0.2249791408273935,0.33210777774407935,51.0,2.0,57.49594816246326,51.36578761041134,1.926023607965055,67.04167749321986,0.13616568698059633,6.32186143362612,7.055584445351644,37767.5552,86187.91650330667,1743.9951510067112,0.42324925425068305,0.3136761805468662,121.0,5.0,84.58177777777777,48.19508620821508,1.7503970649198568,117.43264444444445,0.12584187451338685,10.439308807134893,6.594716483275875
195,2026-07-04 22:22:27,1.7207515454638984,23866.032903925166,41956.172554660385,1037.5837455263973,0.23067444056374542,0.326668664979065,51.0,2.0,57.545610577001156,50.56995777586994,2.0366659870483925,66.78957443525992,0.13585520015449937,6.312220370445486,6.972102762732152,36650.6188,84755.34134553284,1702.059960850112,0.43024874788005435,0.2919856515993719,35.0,1.0,88.49047777777778,47.25432112392304,1.8992891229613549,116.03215555555556,0.11484449482343079,10.331460423634336,6.508878197702802
196,2026-07-04 22:22:33,1.7277492391223537,24094.44041809442,42254.638392005116,1045.306324020709,0.24576274164784973,0.3408696848450924,51.0,2.0,55.74604458645273,49.15624512258035,1.9723608584546153,67.21223021582733,0.14576674284355284,6.333911137071778,6.9959894379960215,40338.317022222225,88522.67809106172,1837.3117561521253,0.38291923436738134,0.3750375855260492,121.0,2.0,73.81424444444444,51.847713175609265,1.555629725441838,119.47066666666667,0.15738203891203748,10.557391304347826,6.347069699502908
197,2026-07-04 22:22:38,1.6664537071086667,23635.427935755233,41737.736263244486,1028.3449535932932,0.22902654710091244,0.32527737504221355,51.0,2.0,57.60632115075434,50.514023585423175,2.0045357837624462,66.64078308459327,0.13454655813099087,6.2927275595357965,7.037110456034975,35314.46453333333,83176.86678242765,1652.5376733780759,0.4132285389699807,0.26358708079448995,29.0,1.0,95.42556666666667,47.579625351275915,1.8569019652871068,114.85315555555556,0.09798393499923103,10.257742474916387,6.723113064528645
198,2026-07-04 22:22:44,1.7210470034837082,23945.718159783686,42000.813867948316,1039.5761891089076,0.2300231507119155,0.3289092770681117,51.0,2.0,57.26316948698378,50.668725538139796,2.025153302743914,66.73110495802004,0.13713588640807034,6.298659992841644,6.9590862704991885,37934.0884,85962.93693155357,1750.031744966443,0.3991540116851599,0.3198045138451324,120.0,5.0,83.15236666666667,49.724440625410764,1.8123159912785185,117.3716,0.12769655257626494,10.440847268673355,6.5333131611433855
199,2026-07-04 22:22:49,1.7449044575711072,24513.56863155074,42577.905299648766,1060.8580150746552,0.23626261672907453,0.34883129896325726,51.0,2.0,55.69837358104487,50.442906783786775,1.9024215652927647,67.80528850057651,0.14582234149924797,6.388202651921603,7.022610001722768,41424.06124444444,89747.6934919032,1877.6999217002235,0.3777500923019252,0.40229112762967134,121.0,3.0,70.16626666666667,52.76280992281505,1.5061242512092228,120.39446666666667,0.17057794442177787,10.612787068004458,6.126869352354124
200,2026-07-04 22:22:55,1.7222275258615092,23547.81307346899,41726.90809569235,1022.3642488507054,0.21741443403697272,0.31790343695185586,51.0,2.0,59.66094990824496,51.6993357294673,1.9601273491224738,66.83157063513974,0.12669005275670436,6.309545953110675,7.087566963339949,37077.362133333336,85264.4483794647,1718.5907606263982,0.42411503298310577,0.3010651901796911,120.0,5.0,87.03398888888889,47.84188042430199,1.8635524099876062,116.57444444444444,0.11835544532163614,10.375791527313266,6.601212179240305
201,2026-07-04 22:23:01,1.7296006226956648,23864.453265829776,41957.11516725732,1036.0453904055175,0.2210124865820434,0.32209656365873834,51.0,2.0,58.962407838965845,51.529132170979686,1.9684998216598837,66.9142658784936,0.13047076242751923,6.315133472256052,7.090412388959326,38874.19528888889,86970.72979806617,1783.660413870246,0.39894749769960486,0.3428743713028029,38.0,1.0,78.78153333333333,50.140617878167845,1.725125398143337,118.15682222222222,0.14106004098714903,10.47066889632107,6.49803848761646
202,2026-07-04 22:23:06,1.383177297652942,13401.3242748916,31951.527205158567,646.2652788986816,0.5529208495130623,0.05630361792557184,90.0,5.0,175.07506962827028,25.74031178462673,0.9971439781807042,47.11554435909512,0.014226052050380522,4.304619342162168,1.2414619605073167,27413.48706666667,72551.51022748445,1357.96201901566,0.5868895863551272,0.12527552051519833,97.0,5.0,170.2631888888889,35.91320011806072,0.9550727079648501,105.11831111111111,0.03011370185492509,9.549799331103678,2.446247482698084
203,2026-07-04 22:23:12,1.73219501763593,23924.457374506714,42086.38200673534,1039.2230560499413,0.23837420420569527,0.3314079147940141,51.0,2.0,56.77755899118177,49.78007955456487,2.025316062820892,66.91640344609189,0.13998885594372756,6.3105428687300265,6.972834540685221,37556.25877777778,85698.58815747111,1735.497225950783,0.4194680768268482,0.3107100214231255,35.0,1.0,84.71773333333333,48.300698326858814,1.863403662548944,116.88708888888888,0.12473288601102599,10.3879375696767,6.432310690088591
204,2026-07-04 22:23:17,1.7187449380828617,24023.651399873328,42155.93171071071,1042.514629991837,0.23882368022898626,0.34128899905552657,51.0,2.0,55.35627750621173,49.78185055409439,1.992523069358127,66.98614945515371,0.14472564754346828,6.315948715648487,6.9608236523488,38861.23906666667,86973.42018710914,1783.1992897091723,0.4009361099180917,0.3459961349293198,121.0,2.0,78.31113333333333,50.009929863355914,1.6632445514410712,118.03533333333333,0.14231362292760616,10.4723745819398,6.531935957960017
205,2026-07-04 22:23:23,1.7359511924696358,24420.43966903227,42575.99429590635,1056.8617072146276,0.2489023793942421,0.3532410278646604,51.0,2.0,54.05597970833266,49.06365709997126,1.929382438690447,67.24226781103334,0.15366115403412875,6.326866285722362,6.945086785676715,40236.403933333335,88534.9975801358,1834.5646308724831,0.38669110595926764,0.37078175368153554,121.0,3.0,74.68911111111112,51.617916283322586,1.6001938201167427,119.3978,0.15460428410868068,10.555284280936455,6.530366370231551
206,2026-07-04 22:23:28,1.7261951184316757,23941.645141448917,41917.733686390675,1039.3986195052903,0.2156470638233783,0.31986509557833814,51.0,2.0,59.37296596131672,52.29093647936837,1.9951120748406557,66.96508233593713,0.12816325803747242,6.326878173738886,7.043235395985444,36613.147866666666,84740.37226943999,1700.9514876957494,0.4386906377793899,0.2900634563566943,35.0,1.0,89.01482222222222,46.80365919065583,1.9067331741944473,115.94591111111112,0.11398561658561787,10.328879598662208,6.5095668185249895
207,2026-07-04 22:23:34,1.7310258483314318,23922.35867288111,42054.71088300118,1036.0729296565073,0.21951726859803417,0.32866825991545906,51.0,2.0,57.97128493593387,51.75413747671229,1.9174853928206876,66.94470540948731,0.13319826299599244,6.308426642524039,7.081368580728869,40077.69784444445,88201.29029929433,1827.4292785234898,0.3866817344716642,0.3685865333290597,121.0,2.0,74.66314444444444,51.501502950035054,1.5991655001176046,118.92415555555556,0.1546793641738409,10.516850613154961,6.416338510201204
208,2026-07-04 22:23:40,1.729823325328737,24265.038230589344,42365.632732135025,1050.6158401595808,0.22658579620476585,0.33743484351665365,51.0,2.0,56.61194419182487,51.24360953119716,1.9084747863002027,67.0614027964987,0.13961661797446379,6.311731467823311,7.058622037618428,39267.595644444445,87392.1820249758,1798.393215883669,0.3861286351211597,0.34493575542948063,120.0,3.0,78.78803333333333,51.18516617926417,1.709358946690458,118.27688888888889,0.14092664419244907,10.47902452619844,6.661751293235552
209,2026-07-04 22:23:45,1.7153918877499734,23901.67507551521,42033.50430274294,1038.017031384295,0.23292042287878748,0.32649414193652987,51.0,2.0,57.71881445182454,50.28013796746046,2.0313760522091147,66.89441471653377,0.1367103679018751,6.310507598621049,6.985380148287469,36670.05831111111,84733.73293589333,1703.160380313199,0.42763718409984,0.29300113645049053,35.0,1.0,88.28864444444444,47.438723469173276,1.8755629785541033,116.18602222222222,0.1151123796343326,10.350167224080268,6.403667120250659
210,2026-07-04 22:23:51,1.7416842895009061,24303.42955364828,42486.158826272556,1053.5804219625543,0.24775773378568627,0.35164166648272654,51.0,2.0,54.001776231385094,49.08991407290191,1.9518019096987465,67.19096821865307,0.15246009657378504,6.329221306748266,6.961762321282645,41420.912688888886,89623.84861924693,1877.1048042505593,0.3764652638278393,0.40431545444561373,121.0,3.0,69.79192222222223,52.834178155964274,1.4943581618441006,120.02933333333333,0.1715726099089056,10.585629877369009,6.138621611486199
211,2026-07-04 22:23:56,1.7368770133415932,24095.995375708462,42214.53521267485,1044.9898080004261,0.238691655599669,0.3417448379450704,51.0,2.0,55.21809177939815,49.8831040052249,1.9857582256390975,66.75099265959693,0.14550444805741444,6.292485064000464,6.962222990698207,38337.54293333333,86653.61840579951,1764.8508612975393,0.41264365155065014,0.32381776181348465,120.0,5.0,82.40425555555555,49.087988230899356,1.7963424263164924,117.48397777777778,0.131590699097346,10.4171237458194,6.471346107352482
212,2026-07-04 22:24:02,1.7231372271694496,23825.496264839145,42005.69456366731,1036.14992358234,0.2328284096157364,0.32923940914289224,51.0,2.0,56.9924139695016,50.269630223994724,2.044324125291911,66.92802913425467,0.13802629917789425,6.312972774483677,6.966131024592247,36986.882066666665,85206.44984154026,1714.7399217002237,0.4349477727957382,0.2983430591063507,35.0,1.0,87.1237,47.17383924826462,1.8485200975218012,116.48688888888888,0.11886352911243994,10.367201783723523,6.442197926473755
213,2026-07-04 22:24:08,1.7177467998987774,24422.108709420725,42514.862565264244,1056.871535800996,0.2344482345779365,0.34142824308333336,51.0,2.0,56.47937744612437,50.49184896746031,1.9142279990299993,67.33421772739821,0.14303142279563164,6.3413523841478,7.051853102870043,39973.960755555556,88135.81528319209,1824.5764429530202,0.3756064715015394,0.36275393407732953,120.0,2.0,75.79288888888888,52.219142876587235,1.5764969953152934,119.04206666666667,0.1496968350199779,10.538751393534003,6.530699481030146
214,2026-07-04 22:24:13,1.7117625025602452,23605.17800477451,41745.90729527511,1025.1426626330058,0.2174859106287814,0.3171427852321669,51.0,2.0,59.701784960293615,51.70715710024756,1.983023252993274,66.82925036945613,0.12685718222650097,6.314359394172364,7.099847071705625,36519.28677777778,84538.1484524795,1697.5604530201342,0.4267094023437921,0.28775013626310925,31.0,1.0,89.91177777777777,47.416292736141926,1.880941106944471,116.24144444444444,0.11134476018929412,10.359375696767001,6.751032570111786
215,2026-07-04 22:24:19,1.7192960357048988,23913.62081012391,42008.57486021105,1038.6119824703565,0.2202192326033528,0.32187323520272376,51.0,2.0,58.90074723516898,51.68607518868669,1.985427640978766,66.91080070480861,0.13041475997884658,6.313070208253553,7.087182607750383,37839.676,86028.55243733335,1745.8470469798658,0.418979497485277,0.3173138715059388,38.0,1.0,83.61054444444444,48.47394514276283,1.7560687482785255,117.31577777777778,0.1278144376910688,10.425741360089186,6.641932596177247
216,2026-07-04 22:24:24,1.73267237157981,24232.709455234908,42450.92665875397,1050.996665849484,0.2448024264557474,0.3382878550908895,51.0,2.0,56.257691589392145,49.33938950762454,1.9575723977030528,67.21976143690014,0.1451093141539657,6.3269945169566775,6.993948581114898,39791.01371111111,88254.15675544445,1817.9597147651007,0.40004111915754853,0.35848349210002467,121.0,3.0,76.4985,50.53694905682596,1.6054987464056238,119.27317777777778,0.14974090888557237,10.540133779264213,6.425005753408973
217,2026-07-04 22:24:30,1.7214324088028756,23721.33400660961,41845.041794089186,1031.6624456692612,0.2341927921878211,0.32645916942853603,51.0,2.0,57.29254530912516,50.07086858670708,2.0590063051160894,66.6218393231239,0.1366943174374127,6.290622649051863,6.9653611861119415,36731.8404,84878.88834365434,1705.3423378076063,0.4252110754346064,0.2937404390403263,35.0,1.0,88.33307777777777,47.57996524302308,1.9064240069158997,116.62855555555555,0.11486997224029645,10.373327759197323,6.518422406152827
218,2026-07-04 22:24:36,1.7197010907151262,24022.94057440278,42150.67826754708,1042.331972392391,0.24076360349984596,0.3394130256418287,51.0,2.0,55.6167653912987,49.58740488013195,2.001718693948316,66.90573184793023,0.14429776637033823,6.310495125721207,6.985474194742646,39256.49848888889,87297.47532771555,1796.9712472035794,0.39097396482163976,0.35324026249814866,74.0,1.0,76.9383111111111,50.8196138320289,1.6440051561659321,118.28702222222222,0.14619406371211408,10.473561872909698,6.5298539082781115
219,2026-07-04 22:24:41,1.709608191121945,24149.411955762702,42287.94603344113,1047.4436145205036,0.24703831155233139,0.34111654560483884,51.0,2.0,55.72453290189519,49.056952832302855,1.9833227312461665,67.14301200123423,0.14630254112098284,6.3305526620218195,6.9859667064888455,38680.35133333333,86758.15634444443,1776.6329306487696,0.38102190214583953,0.33161685725975215,35.0,1.0,81.19998888888888,51.20982755075098,1.7026598173120342,117.82364444444444,0.13268348115932366,10.452552954292084,6.762287107967382
220,2026-07-04 22:24:47,1.7296703393300321,23979.61187212758,42096.20435412558,1040.8834621232156,0.22439019087591394,0.32247517497258266,51.0,2.0,59.35059559575816,51.23856292256254,1.9984245664690787,67.26953245529987,0.13100570571205172,6.345357594401673,7.0230725636838285,37542.59297777778,85679.39094722172,1734.9326621923938,0.41699351047508537,0.3125476973118812,35.0,1.0,84.14958888888889,48.43188195632075,1.8598043033864207,116.95197777777778,0.12576632599687065,10.383695652173913,6.150082505695153
221,2026-07-04 22:24:52,1.728750063247638,23746.27585177907,41935.11932821636,1029.899853605456,0.2188303907753006,0.3267405347594087,51.0,2.0,58.28565454634035,51.69136990735366,1.9313400617654815,66.89562255387564,0.13136371334802596,6.308650073688631,7.07746780660978,40235.08337777778,88429.50683317729,1833.919692393736,0.38526647044944323,0.37423277386399845,121.0,3.0,73.89912222222222,51.668694705429125,1.5677141598119224,119.33926666666666,0.15667206934080963,10.548082497212931,6.404108341665689
222,2026-07-04 22:24:58,1.7182608897404417,24051.39831024571,42209.48333818826,1043.2841251650852,0.22653155212710493,0.32751862278599503,51.0,2.0,58.17306989622749,51.09492305742059,1.955644476461665,67.11048159215291,0.1342497978661146,6.320910477956855,7.062100392273175,37814.89844444444,86134.66135011557,1746.0990324384788,0.41673685453882775,0.3156886007303766,38.0,1.0,84.05776666666667,48.577077203953806,1.7590815747588495,117.30562222222223,0.12672193133195836,10.418433667781494,6.554048796721191
223,2026-07-04 22:25:04,1.7191956125171406,23776.951388099453,41883.797235125196,1033.8072604723066,0.233970197772911,0.32658688027312255,51.0,2.0,57.56582206018481,50.12503996362747,2.054192536364973,66.83643649414554,0.13607900920098503,6.31533897376803,6.998361410225926,37244.501444444446,85207.8514515432,1723.1692225950783,0.41516271002590355,0.30662187183935996,38.0,1.0,85.59292222222223,48.40660731891137,1.8541614665161492,116.71842222222222,0.12143018411820101,10.388901895206242,6.636414407315034
224,2026-07-04 22:25:09,1.7300700298511567,24185.091570310342,42337.734878289586,1048.6126091094761,0.2445679655230613,0.34728577044709236,51.0,2.0,54.62333440245546,49.342617757709185,1.9583340046083608,67.23437322376861,0.14907434404079978,6.331788145290979,6.971595924496975,40408.94706666667,88675.42198099557,1839.9178411633109,0.3868496511155876,0.3784794894430564,121.0,2.0,73.29985555555555,51.64022729940963,1.5455386077888846,119.59891111111111,0.15948189888958275,10.559972129319956,6.282527480936479
225,2026-07-04 22:25:15,1.383177297652942,13401.3242748916,31951.527205158567,646.2652788986816,0.5529208495130623,0.05630361792557184,90.0,5.0,175.07506962827028,25.74031178462673,0.9971439781807042,47.11554435909512,0.014226052050380522,4.304619342162168,1.2414619605073167,27413.48706666667,72551.51022748445,1357.96201901566,0.5868895863551272,0.12527552051519833,97.0,5.0,170.2631888888889,35.91320011806072,0.9550727079648501,105.11831111111111,0.03011370185492509,9.549799331103678,2.446247482698084
226,2026-07-04 22:25:20,1.7060737218551347,23668.88695251474,41825.76764949287,1029.9300393192543,0.23412688086974864,0.3210455562504699,51.0,2.0,58.588516207350146,49.989771013356375,2.053653557752229,66.94858672881108,0.13303196991635655,6.325687290640558,6.996599217379694,36539.611333333334,84765.97833907949,1699.37855704698,0.43459887098487254,0.29388259160717706,120.0,2.0,88.16654444444444,46.955715859061435,1.8214289857196648,116.16344444444445,0.1155404672996237,10.360551839464883,6.5908006588438335
227,2026-07-04 22:25:26,1.7308980313702256,24452.97294647352,42536.829994412394,1058.1956617697301,0.23359412712229913,0.33880700047959783,51.0,2.0,57.21959700862335,50.58613717547716,1.9074083581648125,67.73048987446612,0.14086969137879624,6.378698872238077,7.052806087650905,40377.139711111115,88713.08820862765,1839.126504474273,0.39135309588113626,0.3751834966668713,121.0,3.0,73.85953333333333,51.364731114344295,1.5397935392599458,119.3681111111111,0.15799821202250128,10.544565217391305,6.321868556318847
228,2026-07-04 22:25:32,1.7313270571720245,23630.442561751952,41813.46063434781,1025.8384396691458,0.21788987608569835,0.32192248420310426,51.0,2.0,58.972004563392176,51.721480127300374,1.970972905807909,66.65637129122887,0.12872362987515587,6.289645897220991,7.067327886352968,37552.65373333333,85717.23712485135,1735.397153243848,0.41773136956003715,0.30970630264382815,35.0,1.0,85.01585555555556,48.39750388124052,1.864674969126379,116.8532,0.12365032043813323,10.380529542920847,6.402584394014394
229,2026-07-04 22:25:37,1.7242391964629178,23926.89040347857,42042.94288844851,1038.576509038971,0.22239696963964392,0.3239684282452823,51.0,2.0,58.549620799974015,51.44291565449397,1.9726230290056954,67.07563497734543,0.13190018536378123,6.325880422957132,7.087312185496419,38488.9088,86720.66680011652,1769.8796532438478,0.4052676862847797,0.3318287795817329,121.0,2.0,80.63867777777777,49.55330947156872,1.731598708835162,117.78124444444444,0.13616321286072738,10.452068004459308,6.576388045120627
