timestamp,frame_index,step,phase,raw_angle,final_angle,angle_deg,baseline_angle,last_confirmed_angle_before,raw_delta_to_last,delta_from_baseline,final_delta_to_baseline,angle_source,edge_length_px,endpoints,trigger_type,controller_action,raw_image_path,overlay_image_path,reason
2026-07-17 22:15:59.235,45,6,pause,-35.95051192796617,-35.95051192796617,-35.95051192796617,-35.802916700309794,-35.95036614263446,0.0001457853317106128,0.14759522765637456,0.14759522765637456,yolo_obb_long_edge,280.3891366339527,"[[472.8966369628906, 440.59478759765625], [699.8784790039062, 275.982177734375]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221559_217_step7_realtime_frame_000045_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221559_217_step7_realtime_frame_000045_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:59.786,46,6,pause,-35.95051192796617,-35.95051192796617,-35.95051192796617,-35.802916700309794,-35.95051192796617,0.0,0.14759522765637456,0.14759522765637456,yolo_obb_long_edge,280.3891366339527,"[[472.8966369628906, 440.59478759765625], [699.8784790039062, 275.982177734375]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221559_769_step7_realtime_frame_000046_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221559_769_step7_realtime_frame_000046_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:00.335,47,6,pause,-35.95071783271268,-35.95071783271268,-35.95071783271268,-35.802916700309794,-35.95051192796617,0.0002059047465081676,0.14780113240288273,0.14780113240288273,yolo_obb_long_edge,280.44128782300214,"[[472.8649597167969, 440.6385192871094], [699.888427734375, 275.9944763183594]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221600_318_step7_realtime_frame_000047_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221600_318_step7_realtime_frame_000047_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:00.885,48,6,pause,-35.95071783271268,-35.95071783271268,-35.95071783271268,-35.802916700309794,-35.95071783271268,0.0,0.14780113240288273,0.14780113240288273,yolo_obb_long_edge,280.44128782300214,"[[472.8649597167969, 440.6385192871094], [699.888427734375, 275.9944763183594]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221600_868_step7_realtime_frame_000048_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221600_868_step7_realtime_frame_000048_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:01.438,49,6,pause,-35.95141156875325,-35.95141156875325,-35.95141156875325,-35.802916700309794,-35.95071783271268,0.000693736040574322,0.14849486844345705,0.14849486844345705,yolo_obb_long_edge,280.44024446803314,"[[472.85626220703125, 440.62530517578125], [699.8768920898438, 275.9791259765625]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221601_421_step7_realtime_frame_000049_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221601_421_step7_realtime_frame_000049_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:01.545,,6,pause,,,,-35.802916700309794,,,,,controller,,,,action_id=1,,measurement_output\save\07.17\20260717_221443\step7_a_route_overlays\step7_a_route_step_0006_cur_0016_target_0017.png,controller_step_ok
2026-07-17 22:16:02.639,50,7,pause,-35.951173067198944,-35.951173067198944,-35.951173067198944,-35.802916700309794,-35.95141156875325,0.00023850155430693576,0.14825636688915012,0.14825636688915012,yolo_obb_long_edge,280.38914577453363,"[[472.9016418457031, 440.6002502441406], [699.881591796875, 275.9850158691406]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221602_622_step7_realtime_frame_000050_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221602_622_step7_realtime_frame_000050_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:03.209,51,7,pause,-35.950769754704,-35.950769754704,-35.950769754704,-35.802916700309794,-35.951173067198944,0.0004033124949458511,0.14785305439420426,0.14785305439420426,yolo_obb_long_edge,280.3863572448702,"[[472.9006652832031, 440.5990905761719], [699.8795166015625, 275.9870910644531]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221603_190_step7_realtime_frame_000051_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221603_190_step7_realtime_frame_000051_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:03.772,52,7,pause,-35.950769754704,-35.950769754704,-35.950769754704,-35.802916700309794,-35.950769754704,0.0,0.14785305439420426,0.14785305439420426,yolo_obb_long_edge,280.3863572448702,"[[472.9006652832031, 440.5990905761719], [699.8795166015625, 275.9870910644531]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221603_753_step7_realtime_frame_000052_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221603_753_step7_realtime_frame_000052_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:04.338,53,7,pause,-35.951321950949605,-35.951321950949605,-35.951321950949605,-35.802916700309794,-35.950769754704,0.000552196245607206,0.14840525063981147,0.14840525063981147,yolo_obb_long_edge,280.38699758659925,"[[472.90533447265625, 440.6051940917969], [699.8831176757812, 275.9906311035156]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221604_320_step7_realtime_frame_000053_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221604_320_step7_realtime_frame_000053_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:04.901,54,7,pause,-35.951321950949605,-35.951321950949605,-35.951321950949605,-35.802916700309794,-35.951321950949605,0.0,0.14840525063981147,0.14840525063981147,yolo_obb_long_edge,280.38699758659925,"[[472.90533447265625, 440.6051940917969], [699.8831176757812, 275.9906311035156]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221604_884_step7_realtime_frame_000054_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221604_884_step7_realtime_frame_000054_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:05.450,55,7,pause,-35.951135665467376,-35.951135665467376,-35.951135665467376,-35.802916700309794,-35.951321950949605,0.00018628548222920926,0.14821896515758226,0.14821896515758226,yolo_obb_long_edge,280.3864872347587,"[[472.9051513671875, 440.6050109863281], [699.883056640625, 275.9914855957031]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221605_433_step7_realtime_frame_000055_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221605_433_step7_realtime_frame_000055_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:06.003,56,7,pause,-35.951135665467376,-35.951135665467376,-35.951135665467376,-35.802916700309794,-35.951135665467376,0.0,0.14821896515758226,0.14821896515758226,yolo_obb_long_edge,280.3864872347587,"[[472.9051513671875, 440.6050109863281], [699.883056640625, 275.9914855957031]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221605_985_step7_realtime_frame_000056_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221605_985_step7_realtime_frame_000056_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:06.570,57,7,pause,-35.95142611071396,-35.95142611071396,-35.95142611071396,-35.802916700309794,-35.951135665467376,0.00029044524658417004,0.14850941040416643,0.14850941040416643,yolo_obb_long_edge,280.44316118229597,"[[472.856201171875, 440.625732421875], [699.879150390625, 275.977783203125]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221606_552_step7_realtime_frame_000057_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221606_552_step7_realtime_frame_000057_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:06.591,,7,pause,,,,-35.802916700309794,,,,,controller,,,,action_id=1,,measurement_output\save\07.17\20260717_221443\step7_a_route_overlays\step7_a_route_step_0007_cur_0016_target_0017.png,controller_step_ok
2026-07-17 22:16:07.670,58,8,planning,-35.951107262921475,-35.951107262921475,-35.951107262921475,-35.802916700309794,-35.95142611071396,0.00031884779248514405,0.1481905626116813,0.1481905626116813,yolo_obb_long_edge,280.38657492399597,"[[472.9015197753906, 440.6002197265625], [699.8795776367188, 275.98675537109375]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221607_652_step7_realtime_frame_000058_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221607_652_step7_realtime_frame_000058_YOLO_OBB_overlay.png,ok
2026-07-17 22:16:08.256,,8,pause,,,,-35.802916700309794,,,,,controller,,,,action_id=1,,measurement_output\save\07.17\20260717_221443\step7_a_route_overlays\step7_a_route_step_0008_cur_0016_target_0017.png,controller_step_ok
